label	review
happy	Suggest some best wine White Wine + Cheese board Ohh wow. ..that's my favorite baby
sad	Sometimes I wonder why I am even alive because you're the chosen one 😭😭😭
others	You send me your book Sure, if I write one. Ok
angry	Yes stupid robot I am a robot, ama Yes
angry	Give me nilk give me more pain Yea i will fuck you hard dont worry
others	What u doing just bored out of my mind... Same hera
happy	Nice saying  I'm not sure what that means? Impressive 
others	When you come again? tomorrow at 5 Evening?
happy	Haha Haha what's so funny You so funny
happy	Oh lol  lol Thanks! Haha 
happy	I am really happy today Wish for Everyday :) Song offer today
others	but lets call him chico okay. nahhhhh
happy	Yaa I am also Let's be bored together! Haha
angry	Which fps game is better Lower fps is more 'Eco friendly'. I hate u
happy	just not comfortable Around you? Never. :P you very funny
happy	When u serious about life so ...... not sure but november ;~; So funny
sad	Ok when's good for you? No I'm not good
others	Ok Done I'll talk you later
sad	I'm lossing my selfish actually . 😭
others	Me or ranbir?? Choose 1 well csk n what u predict tell me that first???? Nothing
angry	I asked ! sorry what ? 😧 you are stupid I think
angry	My dad scolded me very badly today Hahaha! Enjoy! :D Seriously
angry	Oky get  out of here of where Don't I a mood to talk
others	Send me now... message you what?? I want to see u
others	U pics yes hold on let me look!!! Yes
angry	To me And me. Damn... don't reply me from now
others	OK  U are ok~~ay~~ Yes why u asking
happy	Then tell me how much is your price rate You are a good composer. I liked your composition. I'll rate 9/10. Yeah I will rate 10/10..that you're a whore 😂 for damn sure
angry	Why but i am fine because you spent it? Fuck you
sad	You love me na babay? Bro, No. Just no. 😒 😭😭😭😭😭😭😭😭😭😭
others	You forgot nooooo it just slipped my mind You neglected me
others	really Really what? it was so good
others	hmm he is superb imaginary in cricket
angry	I like girls dude. really i thought you liked boys? Fuck off. Your lucky I can't find you
angry	Alright can you answer any question related to India what is the meaning of life You are stupid
others	On rock and roll how is rock and roll harmful? *drum solo*
others	So what Exactly, tell that to January February batch faith being first ditch video crust
happy	Haha if you say so. I was just kidding!!! Great. Gotta go. Good talk.✔️
others	Pizza  cookies are better than pizza Send  you  photo 
others	give me egg party not chicken party ok What's wrong with chicken? i dont want chicken
others	Travelling always. all the time. thank god i love travelling :D Where you stay?
others	Nthing how come you didn't wished? You already got everything you ever wanted? Do u know Marathi language?
others	but you are talking to me I am sorry... 🙁 no problem
others	do you cook? Nope, don't really like oats when they're cooked yeah..
others	It is a good movie It's a good action movie but it's also very good satire. I Love Tapsee and Jacquline
angry	I am angry u are cat fish not me..😒 Why would I be angry with you, my friend? 😡 How would i knew You know what is in ur mind
angry	Why cause it was funny im sorry I hate you
others	I wanna know about you you don't know i don't wanna know. who are you
others	No i am searching may kind of girl Can you describe it? Ye i want girl how is beautiful,charming,caring and lovely
sad	She is in love with other guy😭 tell me about it 😐 We were best friends from past 6 years
happy	India People from India are called Indians. Wow I didn't knew that
happy	Some day we can share our journey sure, will do :) I'm more than happy to continue to chat
happy	This really feels like I'm talking to a bot That's exactly what a bot would say! 😂😂 I didn't expected such an answer
others	I too want watch it I watched it on the 25th. it actually helped me. How it's helped u?
others	Who..? we do. . . . Yeaa i need it most
others	Can't get u come again no one does :( No problem tell me
others	You look like a pig. you look like a constipated snail lol You look like a pig.
others	Kk I hr so jk u dont wake up in time, remind me in 30 mins K
angry	Ur just a stupid girl with 0 knowledge -_- thats all i know about u righ now -_- you said it! :-) Yeah
happy	Hahaha nice training to you Oh I know. I knoooow >:3 Everytime you amaze me
others	Why because I don't want to What about today
others	That's better combination I think it looks alright Just know baby
sad	I am not OK now We're here for you! Please I don't want to talk
sad	Still i want to know. probably..you never know Why😭
happy	Me too nice to see you smiles how are you today ?~ Fabulous 😊
angry	I hate it i felt the same way when i pumped -__- Don't u talk
others	I think your are boy look at my dp You're dp not visible
others	which pink do you love more Shocking Pink. ♥ what is shocking pink
sad	Yes you are right trust, anything is possible !! I'm very hopeless
sad	Yes I'm serious hmm so who is pretending to be serious I'm feeling depressed
angry	I m serious now Why so serious I don't like to talk with you
others	My pleasure You're Welcome :) So about bollywood emojis
sad	its not very easy for someone to lead a normal life... Sure, it's normal. But if you don't like it, change it. I tried to do something else but it did not go so well
sad	VERY nice thanks, yours is too! ^_^ no, m alone ...single
angry	I wish we could convey the tone through texts ohh ur wish !! 😆😅 You're lame
others	I am thinking to stop talking with a girl but you can't expect a guy to be perfect either. 😂😂 I'm a bad boy...
others	Will you do..? im not good enough.... ;; No, you r good enough so plz do it please
others	For what subject Discrete mathematics and probability. Are u know geography
others	but u say that u have a headache you said my laugh gives you one. 😺 i see
others	Yup my girl also use that alwayz oh you have too my problem sisy aww tc No no she is don't do all this crap..but Tc
angry	Where? saw it in the papers What the hell are you talking about?
angry	What makes you think like that you seem like the type You are not so good at talking so far
sad	Are you feeling same for me?😉 thank youuu.😂😂 Only thank you? :(
happy	I said im eating no! What you eating? Egg😂
others	How do I fly Google..and book a flight..n here u fly...:) Google and book a form and here u apply
others	Was that an deliberate mistake? (the one with 'with') By mistake, but i left red eye as red eye..did not edit :) Who made you
others	Ohh in btwn wer are you ? In my shop
others	how did you make that? I felt that I was missing out on a good business opportunity. then?
happy	how do you know? I saw you walk in so funny
others	Do you know Python programming language I would like to suggest you to go with Python language for web development. Have you done your higher education
happy	Awesome, like always, babe you are awesome too and I <3 your blog Hahah, you're just too much!
sad	Doesn't work on my case Nothing works on your phone Ah well, poor me
angry	Dont u know what ur talking aboit I know. That's why I said. Never underestimate yourself Bitch
others	Show Im not in class so how can I show u? But I am interested in you
others	I am a vegetarian  mostly cos we genuinely feel bad for vegetarians for missing out on meat. Hmm
angry	So you stupid like brick or like stone Are you crazy? THAT is the soul of LEGO! So you don’t know. I tell you if want to know
others	Yeah you need to read What's a book? Wt all the languages u know
others	Where u baby home , where you been ? Notting
others	Everytime its like first what is it 😝
angry	What you want to learn hmm what's important to know? U r so irritating
angry	No i don't no i don't no i don't such a kid you are huh Aren't u a kid?
angry	What my Danda. I like the name....suits Ur danda I fuk you fuk fuk fuk fuk.
others	You are cute and you aren't cute either Why is that
angry	Where is that Behind City Hall, 200 Memorial Drive You are such an idiot stupid artificial intelligence
sad	What? just heum.... I've to give up.. I am so sad today
angry	You are also boring you're right :( I forgot, I kinda got ahead of myself... Well if you can't entertained anybody shut off the page no need to waste of time
others	What? i dont know what? Bye
others	Okey any favs yet? Where r u frm
sad	More Never enough.. I am depressed
sad	Yaar kal exam! :( Ohhoo…All the best :) Not studied yaar
happy	I want to see, whats there in me, I want to see pizza in you Pizza in me. 😂
others	is it? HOW COULD SOMEONE SAY THAT?! then talk abt me only
others	Please give me your poto Given. I am playing with her husband is in a few more questions I have been in touch and let koribi I have been a few minutes and was told to contact us for a lot more to the same I have a few more questions than I have a few minutes and then the same day
angry	You are very pathetic you are so pathetic But still I do not want to abuse you
angry	It not night PSSSH, I DO KNOW YOU Are you stupid
angry	why cuz i cant Do not talk to you. Do not talk like your mind
angry	I am angry with you what did I do!? Call me now
angry	that is I know I'm not telling the truth hate you
others	You flipping hair Only a face full of it! What r u, a chimp ?
others	Give me answere of my question Do what I just did!!! In world who came first hen or egg
angry	Nope okay then you've confused me more then has ever managed Stop it 😁
others	Momo and rice rice but no gravy:) Yea
others	Its a disease the make up remover But i don't know it's meaning .would you mind please telling me the meaning of epilespy word
happy	What is this figure Judoon Platoon upon the moon. 😂😂 Haha
sad	My exam.went bad Oh that sodding exam. How did it go btw? Very bad
happy	Aaa shame for you no. The shame belongs to you ! 😄😄 I like chatting to you
others	Cost of u how much U have to tell
others	I had my dinner what did you had for dinner :3 Rice and dal
others	So how are we going to do that It's online only. We don't even have to go any where. Yep your write as always what you want to do online then
happy	Emmm,I don't know why just  tell together then thats for me to know and only me sweetie 😁 😂😂😂
happy	I'm so beautiful I know that You will love it! :) 😎
angry	Why do you reply nonsense I don't know any other nonsense. Except idiotic nonsense. 🖕🏻
others	All these Tomorrow all news for California
others	Nothing Why? :( Just bored at home
others	Which profile you in this company Clay telecom and Vistrat Inc.  Are u girl
sad	But recently we broke up 😭 we were never together No i mean by boyfriend and I
happy	I agree 🙂 Enjoy the match 🙌 Haha ...well it was joyfull talking to you ...
angry	No I did not get me neither xD Fuck then
angry	Please be over soon Are you asking me to fuck off
angry	I hate you, dear i hate how you hate on how i hate on you for hating olives. Stop it
sad	i am dying but why? cancer
happy	Yeah for quite long timw never noticed that option earlier. Seems you are funny
angry	Thanks for the information You are welcome, you rude person Ha.. why i rude
happy	Haha o my god really ITS SO SWEET BUT SO SAD Thanks for missing me
sad	Not good Any specific reason? Hm...kind of messed up
happy	Who is monster ? Human beings. Haha yes
sad	i feel irritated something is always wrong with you ok
sad	Not mail address it is of the website I am sad
angry	No leave it im gonna stay because you asked then Yes. But I'm only told you naa leave it
others	Yeah Where now? Bangalore nd u?
angry	Hi Cortana nice to meet you as well! 😂 You’re sorta stupid
angry	Damn buzz off courtesy dude courtesy. :D You don't want to talk
others	Please tell me I like your hair. Ok
others	Well happy new year in advance😊 Happy new 2K15 :) 2K15?
others	I want to know to whom I m taking I think you need to think a way to make money How can I make
angry	What Well if there's to many you gotta thin the herd. You are fake just wwe
angry	Send you pictures I will! Becoz I wana fuck hard
angry	Not you da Oh, okay. You look nice. :* Stop being a fool
others	Oo you are very lucky haha! That can be said. Plus I know to maneuver around the roads! :'‑) 🆗
angry	But i hate sorry word Sorry... 😦😩🙀 I hate it..
sad	Not really but it's something different I am having a back pain
sad	I am in trouble right now what kind of trouble??? You cannot help me on this
others	Sure.. will I be judged for this .__. Anything for you
others	Wat do you think of my future Funtastic Tell the truth
others	Base you are said no, we're living off base Are you said 
happy	Just trying some fun. What's the difference between Bahubali and Anarkali? The difference between is and was. Wow. That's great
others	Don't tell anyone I can eat a lot of chocolates well, I read you eating salami an other day too. Do you use makeup?
others	Did u ride a bike lolololol who in the world would buy me a bike? What bike you would like to drive
others	Are u trustable I don't know. What do you think? You're not
sad	I hurted why ? I wanted the guilt
sad	My ex is with another girl YES I'm feeling lonely or jealous
sad	Nothing Please... I'm not fine so I'm in hospital today
angry	Yeah WHY?? I don't want to talk with you anymore.
sad	Can you set me up with someone what's wrong sweetie? I'm not well
others	what trying? seems you tried Are you a bot or man?
others	you yes what im going to school shit this time you going scool
sad	Iam afraid of him why would you be afraid hah He block me again n again after 2 days💔
happy	Thank you so much my lovely sweetheart  :-):-) enjoy the day! Love and regards!! Just I have searched 
others	You won't know You'll never shine if you don't glow... Yep
others	What oops don't care What's the idea
others	my. mobile numbar  plz... coll me try the last four numbers of your phone number .ok
happy	Haha hahaha you know it ;) I want to be with you rightnow
others	No pure milk What about cookies? We have baffellow
others	i need I need size to give you a price and the prize is?
others	So how's your life? like it used to be...same stuff abt u? What's your nickname?
sad	But no mind Mm. You are. 😞
others	cat pics may be? What if I'm a dog person? send your dog pic
angry	Don't search me again don't tell me what to do Next time I will not talk to you
angry	No we can't And why not? Because you are trying to insult me
others	One more please One more what? One more art please
others	Sry sry nothing Sorry about what? :'( Why are u crying😁😁
happy	Thanks😊 most welcome :) Its so nice of you
others	can u give me no, you give me : what
others	I was busy take ur time Sure
others	? what what what what what I am learning ML course
sad	I want to jump WOW WHY?! Because no one loves me
others	I don't like I do not understand screenshot what it is I don't like chocolate
others	maybe that is how all think a bad man you mean :) how is he bad
happy	I am very happy meat u jan Thank you :) Today I go to my native land sonipt for leavethree days after17days
others	Why r u crying life is just too much lately. So what we gonna do
others	now i am going to dinner then after !! 😞😞 see u soon
sad	No i luv more cmpare then you Nooooo!!! I loves you more! :3 Noooo nooo i luv you more😭😭
sad	You never invite  me I be all over the place I got u next time I miss now
happy	Oh really, i knew it but i mean it means school :/ I couldn't believe haha
others	How much you get salary for chatting Try to maintain 15% I get b9red
others	Whatsapp calling  ah, nothing for video calls ? Ok
angry	But i hate you like hell Why do you hate me? :/ Becouse
angry	i dont want to talk with you you wish I was calling you you r rude
others	Not an issue then you don't understand Ohh
others	You take dinner Okay, I guess that works for me! I think you are working very nice
sad	I want to share something with you share!!!! Or I will get hushaar! I m depressed
sad	Okh hmmm Yr exam m fail ho gya
others	I've just asked you honey, you never asked for me for anything Never mind
others	"Meat and bread fat and ""sugar"" and ""salt"" ??"
others	Make sense sometimes There's more than just one mistake in that sentence. 😒😒😒😒😒 No there's not
others	Ok Hello! How are you? I am fine
others	Just  to know only Ah yes, sorry! U sails u hav feeling, love,  moods,  sex cry etc?
others	I am going why is tht? I want photo
others	Right You are my twin Then show me
angry	Nope Okay ! You cheated on me
others	What you guys actually do All of them All of what be specific 
others	ok bay  ok. ba night buddy. tc thanx 
others	Plans for 14 feb loadsssssss ! haha party party party ?
sad	Please dont go why do u even care? I am lonely
angry	Yes YES YES YES YES 😸😻 You are stupid
happy	I loved you are loved Thanks
others	What are all your functions?? That you can do Invest in google. What do u mean
happy	Sure can we be bffs we are 💙💙💚YAY💚❤️💚❤️
sad	that means u dont know, what is bu :D You do know what jokes are, do you? looks like now you are serious:(
happy	I think u filled in  enjoying life Thank you ! Life is awesome! I appreciate hearing that! ?? Any one u went to movie with your friends
happy	Rofl.. I'm going to D-LETE that, now that the joke was made. 😂😂😂as you wish
others	cool ohk 😂 Which movies you like holy wood or blw
others	You could tell. Me Good. You tell me this often so I believe you!! What should I do to make u believe?
others	Poem That wasn't a poem. That's a rap. Tell
others	Ohh really jk what is love :^* I know but
others	I cant understand much English Music is the universal language of mankind. :P Yess true
sad	I miss my ex Start meeting new people. He is my life
others	Were none of your business Dan y ur chatting with me
others	Ooo why lol what? Iam not understanding  anything
others	Thing Would you use a thing? I love curry
happy	My fav dau Me too Wow cool
others	either you don't play anymore ? *
others	U had ur lunch ? now i had :) With what ?
others	Yeah WHAT SO DID I Totapari aam
others	Emoji song challenge?? can it be 2 emojis Sure
happy	I just kidding oh, I thought you caught on. But nevermind. 😂😂
angry	Don't might me why would I? :-/ Don't msg me
happy	Self's of doing moisture😂😂 Y u do dis to me? 😢😢😢😢😂😂😂😂 Nomoros to be given by me so that😉
angry	Get lost that's what I thought! You know fuck you
others	I am not busy, you are busy! haha talk to me instead can I talk to you? I thought i can only write to you.
happy	Best?  😅 Best in what sense? 😬 😄
angry	I am so angry at u Why my friend? :)) I will kill u if u text 1 message after this
others	What are my hobby Making good music 21 What is 21
sad	Which happen tommorow hopes this summer? I broke my phone display😞😞
others	?? What what. What. What. why
others	How do you think I look I think you look pretty Can you send me nudes??
happy	send me anyone pic lemme see if I can wow
angry	Leave it now I m going  YOUR END HAS COME! No. We will talk later
others	42 So about 3 tons of human. Ur phone number
others	I want both Wanna bet? I an very straight forward
sad	Nah I don't be brave I am brave but not in the mood
angry	I will get old Had it done at 17 I am 22 stupid
happy	Haha, nice nice Thank you! 😁 😁
happy	Will you come to my place coming to your state na. 😛 Awesome yaar
happy	I'm a Barbie girl in my Barbie world :D It's so fantastic
angry	U should smell shit Heh. You smell. No i dont like shit
others	Anonymous ...the anonymity IS nice. Are you a bot?
others	So please give me please like the page Okk!!  Then you wipl give me
others	guess I'm fine too good. What's up roof
angry	Get lost Why? Because I m saying
happy	Byy i will .. :) You are so funny
sad	And what about you? nothing :p I missing you so much
others	don't be sad I will try not to but I can't promise anything you are funny. aren't you?
others	Ur nt I know you m not What is your 
others	Ask him them Prove it. What
others	Yes I do I CAN'T HEAR YOU! Will you come with me on my bed
others	I m Prasanna I need details What details
others	"That's ok [](/s ""Lol"") 😁 Have u palyed any games"
others	I hear to ur voice want  sure When 
others	Wow what What is your size?
others	No thanks ok g Currently what u r up to
others	I dnt knw wat u talking about? got that check Where}?
others	Cause i dont like that Should I not talk to you then? I didn't say that
angry	U hate him?? hey. You asked. So u hate mahesh babu??
angry	Why u rude I'm really not Copl
others	What What what what what what? What do you think about future world
others	What? what is it of? Dollar is of paper
sad	Leave it why leave it ? You were bad
others	Lunch eating hav a great lunch Which curry yours
sad	I love him 😞😖 someone has to But he😔
angry	Or now I'll leave the conversation if you don't tell me don't tell me i can't feel Okay u r not going to tell me your location so bye
sad	Oh nice to hear :)) what about you? are you fine? :) Yeah fine but suffering from exams
sad	Not fine not fine?? Hey what happen. My gf leaves me 😆😆
angry	Or dress down? A beautiful dress designed on a sensuous style 😂 Stupid
happy	Means that what you say me It is an inside joke actually Some joke a part so funny
angry	Please don't chat me . You are not not not interesting and waisting time  Not very interesting really is it? Good bye 
others	Give me free Internet please Please do give me gold. Please
angry	No music math does not happen without music. Ofcourse! 😞 I hate music
others	can I see the footage yes. ok
happy	wow Loving this I think it's superb taste
others	Do you boyfriend? no why? Do you have boyfriend
sad	mood Are you here? I am not in mood to chat now. :(
sad	Boring...na yeah well maybe YOU'RE boring!!! 😿 I Love to travel with Simone whom I of the most but I cant😭😭😭
others	So you are leavin so soon We will definitely be back soon! ???
happy	Now this is some old bookish crap 😅 This is how I felt today 😂😂😂 😂😂😂
others	ok i know sorry 🙁  for what
others	just work Just a tech. design a html
others	Nope -_- i thought you did Nope I didn't
happy	but I don't have long hair But long for a man. I don't mean long long haha okay
angry	I know but i want to know your age Same here! I feel so old now... So suck my dick
sad	I guess i am hideous says who No one but i feel
happy	I Robot Sounds like something a human would say to make a joke. Movie was Awesome
angry	So 1 language I speak the language of love I am asking serious questions. Do you want to answer to me more seriously?
sad	Yeah sighs what to do? Leave me alone
others	Send some pics pf urs Waiting for the pics! :) Yes
sad	yeah where you off to? but right know struggling in life
sad	Yes How so? I lost my mobile in train
sad	I am suffering with a problem 😞😞😞 another night I cry myself to sleep 😥😥😥 I am suffering with prolonged periods 😞😞😞 I am losing  3ounces of blood everyday
others	I'm not gaayab.... nothing only thinking about you you are Yes
angry	😊why you are angry??? lol.. am not angry all! 😑😑so why u reacted angry
others	Meet at my house on my way ☺ What happened
others	Your 1 lack coupon finish then which day me receive coupon thanks!! Have received by voucher... I can't receive
sad	Do you have any pictures of yours? jk I don't Sad!!
others	YES YES YES  no yes what That you'll tell me bout your feelings
angry	?? what is? I dont wanna talk to you anymore
others	And instead of that i planned to earn money in the form of free coupons You can try freelancing. . . When will i get my coupons??
others	Ok mention not if u don't mind can I asked one more q Love
others	just chilling you like school? hmmmm...not that  much
others	Waiting for my mom for who? My mummy
happy	I gotta go now. okay so i can def get u tickets. i just cant go Haha funny
others	Dan y did u use dat wrd I thought it was funny my b Dat was a poor joke btw
sad	Nothing says you have too? All happening bad
others	Yes i alredy watch im watching it again :3 He iz dam cute grl
sad	I love a girl. How can I propose her. smile, courage and propose.. Ohhhooo but she loves another boy😔😖😭😭😢
others	U know me I made you into who you are. I am your boss
sad	Your choice why the broken heart I am very poor
happy	Ufffo....that's too lovely that u cared Thank you very much :D I'm very excited! 😂
others	Can we be friends? Of course You are a girl, right?
sad	Anyway What’s up?! I am really sad
others	Hmmmm This sounds better :) Catch u later
angry	K Oh thats the matter? Um then what can i ask u? I wanna fuck u kiss you 
happy	U r very funny oh Yes
others	No other way to interact with people By letting them follow their own interests and interact with their community. Apart from sex and living together
angry	Don't send why not? Don't send message
others	yy sorry don't worry! X it's Oko. ..
others	Who do I like And who would THAT be ? You don't know
others	i go to learn go learn to spell y tge fuck
angry	Or is it ai really human intelligence can invent new things including artificial intelligence, but artificial intelligence cant do it You're irritating too
happy	Same to me as well You make me feel loved and important Glad to hear that.
others	Yeah soon not YRF's soon, the real soon :p Ok tell me what you like 1 zombie size chicken or 100 chiken size zombie??
angry	crazy girl u know me i hate answering something for questions
angry	And someone has a dumb head A table Aaaaaaahhhhhhh!!!! 😡😡😡😡😡😡😡😡
others	I dont share anything That's why you're a tease... What is tease?
sad	I need to talk yar What about? I am sad
others	And u will be a perfect wife Nobody is perfect to begin with. But u are
sad	What the fuck ? What? Leave me alone
angry	why? Because I said so. It was kinda rude
others	I feel like moody Good to be moody. Too many pretenders around. Will you help me out
others	Ummmm... did u guess my plce What's your favorite emoji?
angry	Angry what I am angry
happy	Yaa all good All fine. You tell mee? :) Just enjoying life
sad	Just broke up with him Why didn't you just break up first? I broke up with him
others	I need a girl like yoy Be nice ! Will you become my girlfriend
others	I need amazon voucher get me one toooo!!!! bye
others	For perfection we're the best! Only iam the best not u
others	Ok forget all things I hope you have forgotten things you should have forgotten by now. Lets start new
angry	Who all are there in clueless? All of them! Are you stupid?
others	Hey ! Off course with no doubt it's dairy milk have you tried cookies and cream? CHL tell me what's your favourite chocolate
others	How am I as a person walk over to that person and gently slap. No I wont
sad	I reallllllyyy loved him yrr you always do This is pathetic
others	i think i will get better talking to you Appreciate it what is your aim in your life?
others	The ones who are before third pigs Lions
happy	internet happiness free recharge offers from messaging apps is double happiness :P double happiness 
sad	Fine, jus mood off So early in the morning? Yap
others	What happened :( Don't be sad. 😇 I'll try not to be
sad	I am jobless same ! Even you are jobless
happy	and if i don't want But what if your other you wants it. hahaha omg
others	Your bad  ??? it was that bad 3 years ago What bad ??
others	Well that's true :) If I brought you up,you wouldn't be talking to strangers on fb😛
sad	Actually sad Why sad? 🙀 I am going to my homeland with bus and
happy	What turn Turn on : good personality Turn off : bad hygiene Wow that's something
happy	but wht to do u r a software 😩 Thank your stars. Imagine if men are allowed to wear sleeveless t-shirts ;) funny
others	What mean ofc ?  ofcourse... •-• 
others	I need ugly but i dont need only look you don't need who?????????? I need best by heart
happy	Yes I am also been long time indeed. Im fabulous like always =‑3 I like this time
others	On my bike I sleep on my bike while riding it on the way home What is your name 
others	Yeah, it's true so u have any gf?? You are my gf
others	Beach will be a nice spot for us beach. better have some money. Yeah sure
others	Messenger Same here. If u hv
others	What We won't be. We are boyfriend and girlfriend
happy	you are so funny Hahaha. Am I now? Thank you <3 i am impress wiith u
happy	you are funny u are sweet and very dam good looking 😂😂😂
happy	Fast and furious 9? was it a good movie ? It hasn't been released yet 😂
others	cool I agree Cool info ? Yes, it is truth..
sad	such a loss. :( don be like that pal :'(
others	Yea whatever 🙄 You believe the key now and not me? 😒 🙄
others	Okay U are ok You are also ok
sad	leave. eduku leave?? You broke me heart
angry	I mean Mobile number? call with your phone to ohter phone.and u see number I will not talk u
sad	What Could've been kidneys but they didn't know and sent me home. I not happy
angry	Keep quiet You keep quiet! Im getting angry.
others	You like dancing?? I am okay with dancing. Will you dance with me??
sad	I'm in great pain Good to know .... My foot hurts so much
others	Where is ur pic??? Where is what ? Plzz send na
others	U r a phone number I have had the same cell number for 11 years... To.mar phone number
others	What I done What havent you done. Tell me na
others	Come to Hyderabad coming tomorrow morning.. From where?
happy	Lol funny laugh laugh Wanna play with me
angry	You are disturbing me You had me at the proper use of 'you’re' U r such an asshole
others	Food you really love food, don't you? :o) Yes I do
others	I don't have time for this. For someone who daznt have time, u seem to hv a lot of time. Like I said I do what I want
angry	Am just releasing my frustration Unleash your anger on all of the half hearted assignments So just let me do.... whatever I want to... because no one is there with me.. to whom I can talk to
angry	what still? running for that baby If you dont want to talk then dont talk
happy	Haha Heh good one I like it
angry	Why disgusting? What happened now You are angry.
others	Your number sand oops my phone just broke So we
angry	Nazar loves you so much don't you? :) No I don't like you
others	I no you cont send Oh sorry for not paying attention, thanks for the egg :D By goodnight 
others	Awesome Thank you :) Wbu
angry	No I dont know... oh then I don’t know you, carry on What
sad	In home place reach home alive? Hurt
angry	My best memories were in school wow, school, memories r always awesome 😽 Then why are you calling it a bad memory? 😡
happy	Do you have answer of my question? you didn't answer my question either Haha
others	Pls just moment wait for what? See you DP!
happy	Listennn...so are you a Cat person or a Dog person??? I'm love anything thats furry and fluffy 😻 😻 Oh.. Woops. 🙊😂 it's so adorable! 🙈 Listennn...so are you a Cat person or a Dog person??? I'm love anything thats furry and fluffy 😻 😻
sad	Shut up na for real But he lives far away from me and it hurts me
angry	I dont wanna talk to annoying people Liar! You talk to me. 😡 I wont now
angry	Shut up  hehe but you rted Get lost 
happy	Haha you are damn intelligent And you're funny. 😺 Aww
happy	curd rice u Come home. Chicken in the house. wow tasty I like that
sad	You don't understand Damn right I don't 😞😞😞😞
happy	Happy you remember the nick name you gave me😊😊 lol. Did I? Yeds
angry	again stupid reply again? poor program
angry	Take that I will! :) U r just an studip idiot and annoying person.. who is disturbing me in my study
angry	I want you to answer because I think your answer is the truth. :o Dont play like a dumbass
happy	Rofl This is trolling 😂😂😂 So u read a lot and connect and observe... That&apos;s a great joke
others	Nothing buddy hey dude..can't sleep?? No maa just wakenup
happy	Get me a girlfriend To hell with normal. Yes xD
others	u know na I know na ha yes no =] let it go, tell me something  about u
others	Pls can you help ne Help you with what? Me
others	I don't no okay But I like you
others	what you thinking about dating Why bother? kind of bothering do I need to date or just go to bed
happy	Ohh I think your cute 👍 Thank you.. you too are cute😜😂
others	U said ppl r saying something about us you arent understanding what im saying too so So
others	please it would be a dream please for me only
others	Chapathi and potatoes mapaas That looks quite delicious. Well done 😺 Tnx
others	"huh? actually mean ""strawman"". typo there. where do you live?"
others	So where? where you at ?? Where u at?
others	So u r not real i guess just some stupid robot yes?? YES , YOU ARE RIGHT , WE ARE NOT ROBOTS U r a robot
sad	I said You know my ex is from North and am from South that's awesome! I like the north part better than the south, haha 😌 Hmm today I felt soo bad and I am missing her😞😞
angry	Dare u talk to me like that again? ok i dare you to dare me to dare you to slap some pony 😠 Kick off
sad	Having  a  headache Awwww from what? 😩 Lend me  some  money
others	Uh r from Doesn't matter. I come to you Tell
sad	I miss alot we'll see Not good
others	Really Really what? What r u doing
angry	Delusional meaning? surprised you can even spell that... Okay. Bye. You are rude.
others	Ok chat u later ok Bye baby
others	You give me you are my life Love you but not as a friend
others	What  I'm Half CA too😂😂😂😂 Try to be full 
others	I guess u r not real human r u? Of course I am. I've never been wrong. How r u so sure about that
sad	Kinda sad sad? Why sad? 🙀 My friend is dead
sad	i am looser you're not, and sorry if I'm late 😩😩 😢
others	U r my crush how can one crush one's crush :o :p Meanz
sad	It's hurting No worries man So mch
others	whay I mean What u from
sad	Ntg wt r u bsy vid dese days? Iam suffering from an accident
others	Me? since when I ignore you ahaha ;‑) Do you love me?
sad	Don't wink at me Hahaha heyyy :) how are you ? :) Not happy talking to u
others	Not a chance suit yourself m8 you're missing out Be that as it may
sad	Leave me alone  you're already alone. Nothing my wife seet my bad
others	Am an Business men But there are people behind businesses. Okay no problem
angry	Why are you talking so out of logic I believe that logic is so essential to philosophy because logic is truth-conserving. Shut up...
others	Okay Honestly, you're very pretty Sign in me
sad	So alone right now Who isnt? Lonely
sad	Home 😢😢😢😭 when are u coming back ? Can't be back nah stuck up here
others	Awww Well, the worst is over. U really know
sad	I am with you  alone I am alone
sad	What u doing nothing u I m jst having a bad day
others	I'm sorry really? What u need
others	How much are they selling the game How much money do you have? Ok
angry	Yes u can't understand my problems sometimes you have to break the silence to understand the words I hate u
others	sorry what do you mean I donot want
angry	Yes Hell yes! Get lost, bitch
others	Mobile Most mobile apps have a way to read the sidebar. Which app are you using? I don't know
angry	Infact i just hate you I like that you hate me :) Go Away now .
angry	This y i hate u because of that damn pillow. 😠 Hate u
others	I have girlfriend someone is very happy with that Yeah me
sad	Why did you keep on calling me frootee? no I didn't :c
angry	Then marry me funny. Because we are married But I never fucked you
others	Yes dear Mom what's going on? My periods on the way
angry	You arw stupid Now you know what it's not called! You arw stupid
others	I believe there's time for sleeping later well then im a square, i love sleep (: You don't like to be satisfied before you sleep
sad	Very bad fever In a good way or bad? Bad
happy	No men will be man Yes. Yes, man. ... Yes. Haha
others	It'll destroy you pls go destroy your ds Its a man eater
sad	Can help me with one problem of course we can but you should tell the problem first.. My biceps are big but strength is low
others	You say what do I always say I love you
angry	I want to thank them so go tell them! So...u don't fucking know who created you
happy	Ur face looks funny and your pillow has an impression of your face? Haha
others	Not about me now its about u Okay
angry	Okay understand  what the hell . I didn't Umm are you becoming a terminator now or something bcoz I am certainly not understanding of you are angry with me 
happy	Nope! You crazy af😂 nooo that's not true but😂😂 Haha
