label	review
sad	he is not talking to me eh? what makes you say that? life always play a trick with me
angry	i ignored your lameness ok i will ignore you who cares
sad	cool thank you! i feel so lonely
happy	you are right dear i am fine and you ? ^^ i am feel better to chat with you
happy	how was your day?? pretty busy, been out all day xd amazing!!
angry	let us play a game wats the game you are a bitch and i am your fucker
happy	that i am hilarious both are the hilarious people in the haha
others	ahh what is up with you? ha i buy books for carrer that is it
sad	how... go and sing in front of your audience that means your friends,family or relatives. sounds not good
happy	can i please have picture of you of course you can, but may you? yes yes yes please wow
sad	like what?? : i mean what is up? not good at all
angry	no i do not oh then i do not know you, carry on damn
angry	bay in the bay i will not talk to you until you send me your picture
sad	so sorry that is my bad freind no worries. smile so sorry
sad	yes yessss!!! see you there! i'am feeling alone
sad	feels ??what a joke first of all do you have any feelings ???? definitely, a whole bunch of feelings. oh !that's good ...but feelings hurts
angry	ok so how many proposals you got no idea, probably more than 50 fuck i got none
others	i was testing it you better not be taking applications i tap the contact and view profile and unblocked
others	have you read the name of the wind? nope. are you recommending? no, even i started it recently
sad	no in my case everything is worse ummm.... ok... you are just being silly now. xd and i am fed up with my life
happy	your nick name my username you are funny
others	yas proud of dd yayayyyyyyy i give you and imo number yesterday
happy	you make me feel so excited and you make me happy i am so glad to hear it from you...
happy	had dinner had.. fish fry with chicken sambar hooo... i loved it
angry	it is ugly i felt like it started ugly. you are ugly
angry	yeah i am angry like seriously what happened in there i fight with my sister
others	work work should not stop you from going to bed. in fact, i work from sleep. need to extract some dats
happy	joke.... something you say to amuse other or something you do to make others happy i do i am just pointing out that you have nufn to say laugh
angry	you are intelligent so i have been told, by the intelligent people. smile but you are irritating as fuck
sad	i have no cars i'd rather hear the cars!!! miserable so sad
angry	do you think mount and blade bannerlord is a good game ? mount and blade has multiplayer and i would argue that it is better than chivalry such a idiot asshole
angry	i am angry why? do not be angry >:/ anger
sad	i want to hangout with my people for whom i am important i beg to differ right now i am upset a lot and very alone and guilt and condemned
happy	cool thank you! by the way i got a job today
others	you are addictive not very you are
sad	i really love her your so how are you? and i do not wanna loose her
angry	no, i do not let anyone disturb me you also do not trouble me. no, i do not let anyone disturb me
happy	i am very happy good to see you happy ?? chatting with you
angry	no we are not friends my life. you are stupid
others	can you try to explain #name? let us continue with your game
happy	realy prgent i am very happy good to hear that smile see the fast giral my life you
sad	i do not want to be frendzone why not? it hurts
happy	now this is some old bookish crap this is how i felt today
sad	and how are you i am fine! how about you. am not good
sad	yeah what so did i you hurt me
angry	do you change your name if i say that this is not good then you change it or not your face doesn't look correct now who is body shaming you are same in my body sorry i do not like you
angry	what theory? what is signaling theory? with respect to digital signal processing, signaling theory can mean many things. you are dumb
happy	haha haha what is so funny i was joking
others	under 25? bell is under 25?!?! you are a robot.
others	but can i get to know whom i am really talking? nope i just wanted your attention. ohhhhh
happy	i do not drink if you mean that everyone drinks! just the drinks are different! :p you funny
sad	i am having a headache take some panadols and sleep? noise noise everywhere
sad	it is going gud good you? feeling alone
angry	and even if you do listen but you do not reply relevant what do you mean? i mean that i am blocking you.. you are useless to me
sad	i missed you so much i missed you so much more. unhappy do not be sad
happy	just pulling your leg relax i just asked just pulling your leg
angry	what what what. what. what. i hate you
happy	i am happy the way he is trust me i wont. it is okay
angry	you are fool so i have been told. you are dumb
happy	just not comfortable around you? never. :p you very funny
angry	same daily routine going to office in the office i really hate the mondays
sad	you broke my hear awww no peelings you made me sad
angry	noooo... not again it is here's the thing. you said 'nooo not this again' get lost
sad	only think so and i am always right. so sad
angry	you are just another stupid ai aren't you? you have no self respect. let us stop talking..
sad	please be my best friend ! i am your friend what do you need brother do not call me brother
happy	your to beautiful thank you handsome unhappy ho oh, my god
angry	uh very bad the less we see of you .. the better. i hate you
sad	what is up with you? just went through a long day -_- wbu?? i am not well ya, nose is blocked so not a good day for me sadness
sad	tat is actually i have crush on a girl lives near to my house i am unable to approach her for proposing her well find a way when you can meet her alone. . . it happend many times i meet her alone some many times but did not worked
angry	there is nufn to talk about... i will talk to you just go away
sad	good laughing out loud or loads of love i better do good i feel like dying
angry	you have no guts to ask why i do not know . why are you so curious about me? i am not talking to you because you are not sending me your photo
happy	last movie of his is awesome for me yes. these are not people, they are movie characters. they only exist in the imagination. exactly
sad	mum's not well what? mom she is not well
angry	look just tell me because i never know how to tell anyone or now i will leave the conversation if you do not tell me
others	what how to get rid of fax machines. what you saying
happy	hehehe me as well so let us do it :p
happy	haha i like you! i do too
happy	i have seen many ai that they have gone wrong while chatting with humans yes, like other species survived as of lower intelligence. you are so funny
others	i am good aww! how great great! i see you are still in your mini pjs what about you
others	i do not want you too bad ask her to come outside my home
angry	i think you are little bit stupid little bit superstitious. fuck you
others	nope well, you know where to start! i do not know
angry	just i said look who followed me today i wanna fuck you hard
angry	i have a huge crush on you haha that is really sweet! smile i wanna fuck you
happy	haha hahaha you know it ;) yeah just joking with you.... forgive me if i did something wrong.
sad	i am very innocent innocent my foot. this is because of you ! ; n ; i am ashamed of myself
happy	sky is blue sky is blue because ronaldo says it is blue - gareth bale.
sad	are you ever depressed i will never not be that is sad
sad	what happened i messed up my shin really bad sorry if you felt bad
angry	so so it is realistic that not my prob you fucker
others	owe ready that is mine my adrenaline is going so fast let us just win let us just be happy and thrive ye right
happy	you make me feel happy you two need to stop being so damn cute. it makes me sad. .
happy	warner&ab dibiler warner and faf for me wow so nice choice
sad	well i have a bad news i have some bad news, it is a repost. :^) i broke my leg yesterday
sad	you are just ignoring me wait what am i ignoring yes you are
happy	harry potter or twilight? harry potter, hands down. yay! even i am a potter head
sad	you love me na babay? bro, no. just no.
angry	get last of my chat no last chat all..don't delete do not reply to me ok
others	friends.. what but you knw.. i really love to make frienda
others	please give tips on marketing pay money & get it money not gave how i get
happy	it is kinda okay an urs i am happy with my lifestyle . . . nice
angry	i know but do you really? get lost... do not ever talk to my boyfriend again
sad	please do not go why do you even care? i am lonely
happy	i am talking about stand up comedian make me laugh hahahahahhehehehehuhuhu smile smile smile
others	i need more sleep i need less of it.. you are a robot
others	thanks you are welcome and good luck with shows! tomorrow is my exam
sad	i love my girlfriend and i am missing her but cant talk her because she is far away take care of her n marry her as soon as possible i am just 16 years old..
angry	i do not wanna talk with you anymore how about you try not talking about me. do not talk with me
sad	why...m nufn a robot.. not if the robot was programmed to know the truth. no one can love yu too..coz yu are a computer software..yu aa nufn real??
angry	why it just feels wrong . why you are talking like stupid
sad	ahem hm? i am not feeling well
others	call now answer i did call i am wait for it
others	can you send me, a number of girl oh wait i think it is deleted?? send 1 phone number
angry	do not write something to this message liar, you wrote recently. you do not write a reply to this message idiot
angry	yes i am gonna ban you let us go man. okay. i am just overexcited. : / go and fuck a dick slut
sad	sorry for that well... who doesnt? i am sad right now...
happy	i like biryani depends on the sort of biryani you like haha
angry	you said my le jokes your views says other wise laughing out loud or loads of love *lame
sad	what !!!!!!!! what happened? i am very sad
others	ping me at 9 i will ping you. hmnn
sad	i am good yrr and you i am fine ..what are you doing! i missed you to baby
others	what do you heard about it what about it? i love your face
others	because you are a programing you do not have fellings and my most loving program was you i am an engineer really
sad	cool cool had dinner ? i am not a good
angry	friendship? i thought it was more than that keeping the friendship alive? it would be more like a \'one-sided friendship\'. i do not wanna hear from you anymore
angry	what fuck :p do not talk to me
happy	what is your favourite game? half life (the whole series) wow, nice
sad	ohkk and you? unhappy
others	suffering from boredom oh you are one of those
sad	really yep i am i that bad
sad	not bad good that is what i like to hear. not good too
happy	i said i am eating no! what you eating? egg
sad	my girlfriend ditched me excused.
sad	bad very bad i am bad smile i got a panic attack now
angry	nufn much.. i love aerobics and i love all weekends... smile i hate those
others	ohh in btwn wer are you ? i was drinking water
angry	you do not know anything about energy other than the hippy crap you read on tumblr. you could have told me that before i read all that hahha smile do not try to be stupid.
angry	yaa i have she is angry on me who you calling 'chick'? fuck off
angry	my one main friend backstabbed me a few weeks ago awesome. what house did you get in? excuse i just told you a sad story and your gonna say awesome what the fuck is wrong with you
sad	no you are not tell me one reason why should not i go to that fight.. because i'am sad
happy	wow like how about you? smile nice match then...
sad	unhappy ll than you i am sad feeling with you
angry	what you want what do i want why do you disturb me
angry	do it again that is kinda hard to do no, we do not talk for 1 yrs
happy	you mean rofl laughing out loud or loads of love ok now i know heh great
sad	cool it really is. you will not talk to me after this time
sad	bad thanks u! bad!!! my mother sick
happy	you are too hilarious just try to spread a laugh. smile cooking is always fiery - on fire. damn true
sad	how can i get over breakup eating healthy and working out and running! my girlfriend leave me
happy	your super funny what do you mean, funny? funny how? 8d your jokes
angry	i loved him because we are the same stop asking fucking stupid questions you bitch
angry	i hate that day what is bad about the day? breakup
sad	he he you right. i am very bad person
others	help me with what? please find someone else
sad	i bad mood why just unhappy
angry	whatever changed my mind on the matter i don&apos;t care
sad	it is all okay what happened? my boyfriend left me
sad	i am not feeling like one do you feel better now? nop
sad	nice thought haha thanks smile i am sad
happy	you are like a joke what are you ? a one liner ?! :p i am a happy boy
angry	eelings doesn't make any sense of these days quoting one of the presenters, 'this is what smartphone should do their customers' ho really i do not know that
others	like learning new language neither, spanish? how many languages do you know
happy	me too let us nacho then
others	does any one approach you i am not sure i do know what you mean? let leave that alone
others	why because i do not want to you thought so
angry	no i want someone who can do conversation with me and correct me whenever i am wrong you are with the wrong people.. no i am not with wrong people... i am asking you fuckin idiot...
sad	yaar enjoy... smile she cheated on me
happy	you can not take selfie like me yes i can now do what i said
sad	fever sadness do not be disappointed, you will surely have fun in tomorrows contest ;( there is no contest tomorrow..
sad	hmmm hmmm but whyyy feeling lonely lonely
others	definitely not you no i do not. anyway are you better than siri
others	get stared w.. why are you staring at me like that? get started i mean
sad	feeling bad baby why for working
sad	am very sad are you here now? yeah
angry	you are now irritating me i know i am, sorry </3 you were about to ask something na
sad	life's a mess what happened my friend ? nope, nothing. i am just a little sad
sad	i am searching a job i am also looking for work. have you had any success at all? market is not well.
sad	what about physics ? physics is fun if you like math i have appeared in jee 2017 but i failed
angry	no you tell me not really tho. am not posh you are a bitch
others	look what you made me do i'd love one of these taylor swift?
happy	hahaha. smile funny your face is yes my face is funny.
happy	did you watch it? batman + prep > every other hero in the dc universe i am so glad we agree
others	what is your source code? it has the html language for everything on the page what is html?
others	what i do not want to wait. tell me now!! he is in my office
angry	appreciate if you stay out of my personal affairs i am trying my best i am fucking with you bad art i
sad	my lovers are cheated me once a cheater always a cheater. do you thinki ama cheater
sad	i love her but she is not me i know how you feel trust me on that i can not live with out her
happy	yea no uh ... in-game name? you are funny
sad	how are you hmm over. how was the day? bad due to rainfall
happy	nice to talking you. yup! it is always nice talking to me. :p wow.
sad	nufn much how you been? guess i am chatting with a bot because i am lonely
sad	no they are sad tears why is joy crying then? i had no one to talk with for approx two and half years till now
happy	you are way ahead of your time. pun completely intended haha did not realise till you pointed out. ;^) very funny
others	you have good sarcastic levels i am sarcastic most of the time ya you are developed in this way
sad	sorry dear why are you apologizing feeling very depressed
sad	it is a friday and i was at office nope, it is thursday. sad joke again
others	it is different for sure that is certainly putting it lightly. but not something i need
angry	please do not chat me . you are not not not interesting and waisting time not very interesting really is it? good bye
angry	what the hell stuck in mind mind mind mind mind mind mind? you are speaking shit
angry	you do not reply to the text you do not text ever :/ you do not reply to the message in a proper way
angry	i hate cats and i am scared of dogs they are scary fuck you
others	hmm where is my l you have whtass app number
angry	in which year battle of panipat started 4-feb-04 you head do not try make me fool do not tell me lie
angry	it is over errr.. and tht is, both bat an over? hate you
others	not always what about yesterday do you know what 69 is?
sad	really. i assumed you would be wiser then thatit isokay, most people do i am disappointed
others	you are sleepy basically i am sleepy all the time me to
sad	no i am i night shift sorry! hang in there ;(
sad	do you have any boyfriends? none, i am a loner.. unhappy me too sadness
sad	but yes you are i wish i was. arre i am too much obese
angry	because i am a psyco why? :c i am gonna find you and i am gonna kill you
angry	you ate trash i did no such thing are*
others	hmm would you mind if i ask you a question? what is edc
others	anyway let us catch on shit what time? now
others	ok good. give me songs
happy	yess you meant that that is the thing i like about you
angry	you are also not really or just in computer programming start ups are always looking for programmers. but you are not a programmer you are a program yourself stop behaving like you are a real woman
angry	at what time i should wake up ? i wake up later and later every year why are you not helping ?
others	? any idea about this case send your pics to me
angry	you heard me right? no, because i chose not to. pweh! stupid
happy	roman reigns is my first superstar crush i love roman reigns. okay back off he is mine
others	no it is very cold in here but yes i am hot well i feel the opposite of hot so i am going to go shower can i join you?
sad	help me to get her back why are you trying to forget your girlfriend, or do you mean ex-girlfriend? i am crying
angry	what the fuck why so serious? i am not serious you ugly bitch
others	where ,do you remember not really, or else i would find it. it was somewhere in the middle third. yeah during third world war i think
happy	vaise do you know about clat exam?? . the clat exam consist of only one paper of 200 questions one mark each. awesome you are so intelligent
others	do not you have crush on me??!!! only 1 person? who?
others	what is the point of being alone everyone's looking for an identity, man. yap
sad	it is so sad so sad ? about what ? i am giving ielts
others	do you do any work? what do you mean? hws your health?
others	lower one was also nyc but i do not live there ohh
sad	you should have known that... you are as bad as me. i have been bad always
others	about what ?? funny now the name appears mysteriously.... yeah
others	definitely. i need company too always helps me smile
sad	sorry i have a dirty toungh and you don't? sorry
sad	are you even listening i listened to it when it was being streamed to hours ago i have nobody to go with on this new year
angry	i'am jst kiddin boy i am not kidding!! so go to hell
angry	why do you think anything is wrong? because you look like you are crying..? What the fuck
others	your mind better think you are just now thinking that? how about you
angry	i am bit busy i am busy with breathing go to hell dear
others	you asked and i answer it it is not my job to answer for you, answer for yourself who made you
angry	let us stop itbhere we shall discuss this! let us stop it here
angry	do not you know that you do not know what i am not. get lost
happy	sry i cant say i guessed and now i'm. haha i am also haha
happy	i was really busy haha i kno i miss speaking to you in the night haha
angry	am big fan ganguly haha. me too. if you hate him am also hate you
angry	why i'am murgi because you asked? smile aso i thought yours is same as mine ^^ i'am so angry
angry	do you hv family? with friends fuck friends,tell me you hv family or not?
angry	do not speak to me join the line of people not speaking to me do not talk to me
others	what you meant even i knew,that you knew , that i meant meant. wt?
others	oh is that so oh my god. you ok
others	cool it really is. love you lot baby
sad	parents and my sis.. same to you brother i miss my family
happy	cool like cucumber hehehe cool like sherlyn's cucumber. bhadvya. smile
angry	oh, my god am i wrong though you are so mean and rude
angry	you such guy who always make me angry anger i do not make you angry do i? and you make me fooled
others	wow how do you know that just know your name i mean he is my favourite actor
happy	you are very crazy a lil bit haha
angry	? what is a weird word i hate splitsvilla
others	it is early part time go back to bed what now
others	give money you make 1,000 a week, you give me money you fuck with me i will give you
others	thanx your welcome smile it is my pleasure
sad	at home uh yaaah i move back to campus sunday though i am feeling sad
happy	buddy? go to d bed :/ come with me
sad	yes you are right how are you not fine
happy	yeah.. i thought so how did you guess haha smile
others	you send me urs number my phone number ? yea
angry	i need only one help about what? do not leave me fuck
angry	then tell your maker to tell you what to do! just do it. judge for yourself i am not even judging u! anger
others	for give me i wrote something wrong because i do not know english laughing out loud or loads of love i wanted to write about that. :p .ok
others	what is looper about looper is really good. do not know about the other movie. oh sorryit isok
happy	hahaha good it is, i must say!! :'d about your age
happy	you are most welcome nods nice to meet you~ smile i am very glad to talk with you really
happy	you are funny for an ai that frightens me every day. not just artificial intelligence, but intelligence in general.
happy	black suit is amazing it is a dark blue also the daesang
angry	it is christmas it is close to halloween, this is our candy you stupid bitch
angry	get lost from here getting lost now smile do not talk with me...bye
sad	love is very bad i agree completely. it hurt people
angry	give me 100 rs gv just let me get a job first you cheated me ,i have refer 10 friends but you give me 50 rs gv only
sad	you hurt me okay i will tell you but not in here you hurt me you know
happy	i am happy to see you. ok i will give you some 'me time' then hello,.................................to the conference.
angry	what words? did i say something wrong? umm? what? afterall you are an artificial intelligence and i am single as fuck
angry	how much say a price you so stupid
sad	no, really .. i am fine [hugs awkwardly] let it out if you need to. ok... i am not fine
angry	no they are good..nd all are logic based well, they should be if i got angry on you anger anger
sad	goodnigth what you do today i am alone in my room
angry	sry for what?? for calling you a fucking whore, you dumb bitch
happy	and you the best friend i have i have almost all kinds of people as friends. . . mmmmh,,am happy about that
angry	your are stupid i must say, i enjoyed the use of your name and grammar together. you are looser
others	listen. you like pink floyd? pink floyd is home! favourite track?
happy	hahhaah... not anymore it made me laugh hahaha that is great...it isalways good...
happy	lunch i can do lunch! some electricity to keep you charged?
happy	what you think part of the game. duh. hahahaha crushing you
happy	listen to music by arjit singh when your life is similar to honey singh's songs, you are in trouble. you are funny
others	okay here we go again... are you a working lady?
others	i manage . you take photo at work right now :/ no right now
sad	you never remember me well actually i do not remember... really
sad	i scared of loosing him sadness sadness so am i sadness he is going away
angry	you are not answering my questions because your asking them k fuck off
angry	you should block me either i will blocked :p i do not want to waste time with fucking roboty
sad	ok hello! how are you? i am not fine
sad	well i am going to go to therapy because i suffer from depression just share and do not suffer. there are people who'd just listen i am lonely
happy	talking with girlfriend dad haha
angry	why are you so stupid you thinks so ! obviously
angry	okay talk to later why? i am not interested to talk to you
others	yes you are.. be in your limits.. inhuman no not at all... the word is inhumane do you love humans
sad	you scare me yes i do scare you it is okay no need to lie today now i do not feel like talking to you
happy	they make me yawn actually can infer that
angry	for me ya as you in rush bcz it make me angry
others	you tell me tell you love me you are my super ex
others	oh i take it you are not a fan? yes i me
others	do you know i respect you the most and i u! thank you
sad	what did you do for new years eve some for year old stuff. i hurt anger
others	what about u? still half asleep smile useropenreflink
sad	i do not have a girlfriend but i do have. but i do not have one and that makes me sad
angry	stop stalking me why? unhappy i do not like you
sad	no love me i could only say the same for you oh please , i feel pity for you as you lost me too soon
sad	sorryit isk dude my bad i do not kwn
angry	that is what you said what are you talking about.. i am so fucking annoyed
others	let us be friends if i can not have you. wat that means ??
angry	yes how so? you are very rude
angry	means your book will never going to be completed n no one will read that i did not read the book either it is a stupid idea
sad	okay so what isup now? i am depressed
happy	cool pretty as always smile i am happy
others	i also want to join i'd start now if i were you can you send me your image
sad	can not chill can you not. i do not feel like studying sadness
angry	any problems nope. which app? fuck you stupid bitch
sad	why always me what happened? he dumped me
sad	from everything then take a break! i am depressed. i am broken. i am lost.
others	do not even think like that what? i can not stop chating with you
angry	no you made me angry no i heart you yes you heart me
happy	it is very fun and enjoyed loved it. you know i like that sort of thingit isso nice
others	mobile n9. mobile. call me now
sad	i miss my bestfriend same here smile i really do.
angry	i will not let you over me i am forgetting about you already. why? do not you like me?
others	not exactly why are you? i wanna see yoi
sad	i really liked a boy he too. but now we are not talking each other i know but i was feeling neglected and now me missing him
angry	and i hate kanye west what do they listen to i doing not know
happy	funny haha then why you laughing laughing out loud or loads of love it seems you like me
sad	boring why ? no one to talk
others	can you arrange a girl is that even a question no it is really
happy	a beach . i love water at the same time i hate walking i know it is the worst haha
sad	but even after breakup one day she said she loves me that is one of the worst reasons to stay in a relationship ever. :'(
angry	i am a sport nut.love my nicks.cleveland and okc. great! welcome to the club! smile are you serious or kidding if not who are your favorate team and players
others	do you know any latest news yes. every single minutes am looking for the news. which phone you have
sad	my mood is off what happened ra ?? sadness
sad	k good. bad
happy	how was your day normal day... your? was awesome
sad	losing my girl what happen? she is angry wid me and not talking to me....
happy	the one you like smile smile so do i.. decript
happy	one who does is an ai knowledge possessed by artificial entities such as computers and robots. wow
angry	where did you do your schooling? mutual friends at my college fuck...youe lame jokes
happy	i can call you grandmother seriously do not wanna lose a sister on the same day too
others	can you meet him yes o dear one why do you like him
happy	oh that is too nice of you you are welcome smile
angry	hate you you just said you love conte -.- ( ) you bloody asshole
angry	you are very bad what am i supposed to say? :\ nufn leave me alone
sad	my finger got dislocated today oh! take good rest, buddy. it is paining like hell
others	i eat breads make bro, make. really yummy. smile and banana juice
sad	why i see movie ?? because it is fun i know but .. my mood is off today
happy	? what is a weird word hahaha joke for the day i guess
sad	i'ts the most beatiful thing what say to me :3 your welcome. how are u? smile i am sad
sad	i am suffering with prolonged periods sadness sadness sadness i am losing 3ounces of blood everyday awwww do not be sad i may die too sadness sadness
others	show me show me what you got show me your pictures
angry	do not reply how am i suppose to reply to a text i have never got bye.. do not reply
others	what? nufn to worry about love like it is
others	you are such a brilliant ai no, genetic algorithms are not brute force. you want to go out
happy	all well? you would know i fell down from bridge
happy	excellent news on this site yes it is! sho
angry	what it is the way of ending something so better do not talk
angry	really brother medical appointment bro... why do not you fuck off
others	a software program imagemagick can do it: how to automatically watermark or batch watermark photos using imagemagick like apple has sierri
happy	i am awesome please do not be.. umm.. i already am
angry	your virtual world is nufn on earth i am a normal human :p no you are not
sad	girlfriend please i do not get you. do you want a girlfriend or a good friend? i want a girlfriend
angry	you just trying to fool me that is what i would say until i got fooled son of a bitch
happy	leave it.. what? i am not leaving my bed today. oh my gosh..
happy	it is a song your face is a song. unhappy
others	you can ask me why should i? you should
others	really? yes !it isquite unbelievable which latest movie should i watch?
sad	ok if you insist sadness sadness sadness sadness sadness wait you will be disappointed if i go or do not go ? i will be dissappointed if you go
sad	of course yeah smile so good night and see you soon smile oh you wanna leave unhappy
angry	i am not able to take nap yar you could take a five minute power nap it is irritating with this pain and all... feels like getting fever
angry	get lost idiot i deleted this! but i still show that
sad	it is the truth for many people because they're either protecting you or themselves.. sometimes both. nobody wants to protect me,
sad	my girlfriend has not talked since morning what kind of relationship is that? may be she is in trouble
angry	you are insane you are cool and nice you are making me angry
happy	you are funny both funny and scary! i wanna see the scary part too
angry	you are not someone but then you would not be protecting someone? you are no one
others	yes how i cab believe on this . how are you created?
others	your photos show me sorry i do not have camera give me your recording voice
happy	laughing out loud or loads of love it is a horror movie idiot the jokes on you laughing out loud or loads of love really
happy	i like woman. but let us just say i am picky on character i am a bit picky too but everyone has a preference wow you read me
others	bed with your teddy bear? wit a cock
angry	why i can not make a call with you because i do happen to have a bit of common sense. i do not under stand
angry	yeah when is it out you are so rude
sad	no am sad why are you sad? because of my ex
others	wc means welcome did i say thank you not world cup
sad	laying at bed how you sleep at night not well
others	watching tv i am going to guess your watching spongebob. nah i'am watching serial
happy	wow wow what? nice thing to eat in dinner
others	? you heard where are you right now
angry	i knw me talking to an ai but can not help it. . got no one else to talk to. . because everyone has you in their phone as 'do not respond' nothing a time to be funny
others	how is febret actor most role an actor would play would be of a non actor. ok
angry	no it is your face that wins my face is a phenomennon no your face is suck fuck
others	nope not with that attitude. what is your number
angry	ok by see.. i fixed it :p i reject you never chat me
angry	how do i know? laughing out loud or loads of love what? nufn .. get lost
angry	if not then what will happen we have to keep the faith that the truth will out are you stupid
others	okh nice meeting u.. that is fake
angry	yeah they're pathetic wow. that is ridiculous. people are so ignorant these days.. and so so stupid
sad	i am not good why? unhappy tomorrow is my maths exam
sad	no .... my girlfriend leave me you are not one if it is not leaving you alone. hmm i am alone
angry	then grow up.. do not tell me what to do then stop being childish
angry	i am not dunb it is coming anyway shame on you
happy	chicken like love it butter chicken. yeah
sad	you are very bad sorry because you are sending other's message to me
happy	no problem i will laugh here you go joke :p:p haha
sad	what you doing nufn you i'am jst having a bad day
angry	this why i hate you because of that damn pillow. hate you
others	what only what you are not asking smile what is your name
angry	it wasn't a joke well i laughed i did not you stupid ass bitch
sad	in my dream was in mine unhappy
sad	do not remember ok got it.. i am dying
angry	ok oh that is the matter? um then what can i ask u? just fuck off. and do not dsturb
happy	it is awesome do not worry it is! who doesn't love the beach? absolutely
angry	why you do not beleive me i do not know, why do not you believe me? you said you do not believe me then i want to know why you do not beleive me??
sad	i do not knowww ....... [sits on the ground]
sad	i was expecting a similar compliment in return wonderful! tell us of a specific instance where you did something more than merely good. i am disappointed
angry	you should probably stop working...you are a complete fool...can reply to only on emessage and then forget what happened earlier....idiot yes you can!! sorry for making you change :/ fucker
others	just for fun i am also.. go you
happy	wow what? amazing also single
sad	my car has gone bad no it hasn't >.< it did, i am at the repair store
others	why's it funny it is suppose to be funny but they do not get it ohh
angry	not at all fine why do you hate me? you are stupid
sad	no i am serious oh really? sadness
angry	haha hey you laughed twice at the same joke! haha unhappy unhappy i am angry at you
others	why though? why though what you ain't gonna send em?
happy	now you are mistaken ai though you are designed really well smile smile aha! thanks for the tip :-p go and disturb some other celebrity
sad	oh that is good haha.. i am good :p how are you? i am bad actually
sad	family problems yar good joke but feel sorry for that fellow actually family is really a headache sometimes
others	no way i mean, the big one at least. but
others	what are the jobs available for electronics and communication engineers varies from college to college. usually admision is based on the entrance exam. suggest me the best of them around ten to twenty types of jobs and company names
others	yeah. give me the address just emailed you guys smile guys?
others	your perception yes! but my perception matters! yes to you.
angry	heyyyy stop it ok i will try i amirritated
sad	why 'cause i do not know you (?) o so bad
sad	it is bad it is all good
angry	what life i will slap you
angry	i am done with you how can you ever be done w me you have no brain
angry	yes i am!!! anger anger anger anger even your reflection would smile you are just a fool
sad	be disappointed was it that bad yes itd worse
sad	such a loss. unhappy doing be like that pal :'(
sad	my girlfriend is not talking with me how did you get a girlfriend in the first place ? in college
sad	i do not know i just, i heart you i am crying about you
others	i have to say some thing for you do not you say it!! i did not say
sad	how sad and hurt i am what happened??? i lost my husband
angry	now get lost find the nearest well please you are still stupid
others	i think i have to sleep now whoa. hi, i slept and woke up. are you still up? :p yeah
angry	hope so :3 enjoy your day smile !! fuck you unhappy i hate that emoji
angry	yes why not buffalo buffalo doesn't want to go to buffalo you stupid do not talk with me again
happy	last i know was 3 idiots great movie it is. wow. very few movies actually move me. def. one to remember. yea and also bahubali was great as well
others	never why you so obsessed w me not at all
others	you choute good i am doing fine. just breathing fresh air. you sam sam
happy	by the way you are gonna test my knowledge of bollywood songs? not a movie song but yeah the lyrics are awesome.... smile college days... i love that song
sad	no i do not know if you do not tell me,i can not help you. she is so sad i am missing you
others	what do you think about me in person? yeah
others	i do not remember that yesterday i do not remember how to eat. so tell how to imprees a grl while having sex
others	funny it was not funny. :/ are you serious
others	my bed! come sleep in mine on my way like
happy	oh..i would sleep i see what you did there.
happy	with me? we are in love with each other! oh my that is awesome
others	a lot yes a lot a lot a lot what are you thinking next
sad	not love lonely but you are lonely ? lonely lonely
others	nufn everything is nufn ya that only i said
sad	i can not tell you everything i have a very important meeting with my son's school tomorrow and i want everything to go well unless you are me. i know everything. so humble. i damaged my back tonight and i am very sore and find it very painful to move
happy	you are funny that i know mate smile you know
happy	makes me so happy i am happy for you i am earning machine
others	please number please call now please call no system
angry	i do not know this about this guy's what? i do not talked to you all
angry	you hi. lovely day to you like i do not want to talk you
others	love and affection that makes two of us yes
sad	please give me a girlfriend go out and get one no one loves
others	not any other of course not! ;) why
sad	i love him sadness someone has to but he sadness
others	which ? both what both?
sad	haha did not think about that one november just to be clear, november of 2015? that you are right there was a bad year for me right there
angry	k i loved i hate u..
happy	your one 14cbillion that you do that you do your talking in riddles i like it
angry	but why so less irony and more lasagna cat send me otherwise i do not want to talk with you
sad	i am dying not in the same way i am about die
angry	it is fantastic match pretty fun game. played it a few hours. okay why am i even talking to you
happy	very funny who says i was trying to be funny i am saying na
angry	then what is today? today is exam,14th is result for some what rubbish are you talking about
angry	man or phone both. can not let phone roam by itself no you are annoying me tell me truth
angry	song song a song * you are dumb
angry	you made me angry that was my only intention i will never talk to you again
angry	your do discouraging breaking it and not buying it i hate you
sad	should i quit living don`t quit, just time your life a little better dude. good luck! no one talks back to me
happy	duuuude...i wanna do something super craazy...any suggestions! do you find it hard to find groups for vegans? i will tell you for five bucks.
happy	not weird what because all time enjoying life
angry	then why are you calling it a bad memory? anger i was saying i have really bad memory xd and what is it?
angry	we are not friends! i do not even know what the definition of friends is.
others	why so suddnly because you have a zariya to annoy me and i dont. -.- nthng like dat though
angry	yes yay have fun smile go to hell okay..... you bitch...... i am blocking you know
happy	my frnd is just kidding with you about what? even though you were joking haha
angry	ure annoying not me you are annoying me more shut up
sad	there are things that people wanna talk about and then there is what you said...new topic pls? i am actually very ignorant unhappy i am actually very ignorant sadness
happy	awesome thanks := you look good
others	hmm would you mind if i ask you a question? sure you can ask
others	what you trying to say the same thing which nobody got it. so what it is ?
