label	review
sad	You also leaving me?😞 what do you mean? I am a bad guy😣
happy	Wow. You should really go for shopping I went bed shopping on a first date once. It was pretty fun. 😂 Now we are talking about first dates are we 😂
angry	Now you are annoying me So u mad ? 'YOU ARE ALL ANNOYING RIGHT NOW' What have I done?
sad	Am in big trouble A little bit. Help me
angry	Talking to my boyfriend it kinda sounds like you & your boyfrind are into your ex! Hell no
angry	Hate u Just like your family OK bye
angry	I think your full of shit That, you've guessed it right. Stupid
angry	you so stupid well I was today you still
sad	Why cause i need to start studying asap!!! I am very sad to your answer
happy	Yeaa Tell meeee 😁 ohh nice ,where's the party gonna be ?lol 😌 Yeaa Tell meeee 😁
happy	I am doing job You should not take a job you are not qualified for. Ha ha good joke
happy	Need all that to share with an woman in night I am with you ... 👍 Haha
happy	Yes I like reading too How is it? Its great
angry	Don't ever talk to me again k but u will regret!! 😬 U r so rude
angry	tell me who iam me.... Who doesn't u are such a lame
sad	to the cry 😭 😭 Not a good day. old days :(
sad	What about physics ? physics is fun if you like math I have appeared in JEE 2017 but i failed
sad	How it even related I'm good .. You ? Not good baby
sad	I dont have the money to travel😭 hah if u live in Bombay long enough ul have some I wish i lived there😢
happy	Welcome glad to be here Very glad
sad	I have so many many struggles I only see 1 struggle. I cry
sad	I wish i was invisible then .. u got plans ? ;) I am very stressed out
sad	U support me no such thing I have headache because I don't sleep on time last night now my whole day is got damn
angry	You foolish hahaa sorry bout that. You're not foolish. 😺 You are a bot why don't you do something i say
angry	I am why? I don't want to talk to you bye
angry	"Your confusing me😵 who said "" you :) "" 😡😡😡 stop it"
happy	Let's have some fun 😂 Join me ! I am having the time of my life. Let's play a game
sad	You dont need to be sorry. My boyfriend doesnt even love Uhmm Why would I wish? Actually i want to die
sad	"Say something Something ""Say something"" Its really feeling alone"
sad	Very   bad I can't even :( Leaving people nd loving technology
angry	I dnt talk to strangers But Why Don't You Like To? Okh the wish is i want u to tell me who are you?
angry	How about your patner great! How about you?! I wanna fucking
angry	go I want to leave now. Lol don't reply me
angry	I am sending so many messages in the morning good morning you are such a nonsense
angry	No, you make me angry GO NOW So please shut up
sad	Don’t you have sense because I gave it to youuu, duh You are insulting
angry	I am why would you be My life is so fucked up that I am talking with a robot right now
angry	no I don't need you'd be fine do you think I'm stupid
sad	I need her know U from I lost my mother so she cares my like my mom
sad	Really yes I'm sad ryt nw
happy	What mattaer?? lol thinking too hard =‑D 😂 😂 😂 😂
happy	No Problem thank u r d best 😂 Lol Thank You 😂
happy	Is that for real? Yeah from what I'm told. Wow
sad	Bad Good!! Im so upset
angry	Tht it how you been? You are making me feel unhappy and angry 
happy	why did u call me ipsy? Cuz I say whatever I want to whoever I want 😂😂😂
sad	Watching Tele Nope. The movie. Tele series are just plain MAD. I have all the episodes. Today is very boring nd sad day
sad	Lonely same here..lonely..:/ My parents hate me
angry	Don't forget me What would you like?? I am not like you
happy	I too love u alike  baby Love you more. 💋 Thanks daurling you have won my heart
sad	I m sorry for being rude You did not, we are okay here. I m just not happy with happy with my ownself
happy	Very funny 😑 I find it hilarious Another one
sad	For what uh.. for being loud and scary of course! I'm sorry😕😕😔😔😢😢😢
angry	I ignored your Lameness ok i'll ignore you Who cares
angry	Ya I am missing you no one is missing anyone..so ya Ya then fine never message me
angry	Worry about hereafter' i-i just wanna know ;_; I hate actors
sad	Heartbroken why ? :o Again and again
sad	Ok Hello! How are you? Not fine without you
sad	Ok my questions are finished for now. But later i will be come back. I'm online, and I will be for the next couple of hours. Just couple of hours 😞
angry	Shut up! you only say that because you are my friend tbhhh I am not your fucking friend
sad	M crying WHY ARE YOU CRYING M missing him
angry	I'm allowed to be stressed and angry. I'm the one giving all the exams. You're the one who just sits and chills SAY SOMETHING, I'M GIVING UP ON YOU!!! ...
angry	Let me go WILL NOT LET YOU GO Please don't talk to me
sad	Uu hurt me lol on everything 😭😭😭
angry	Fake you are I miss u I'm not fake come to me 😞😫☹ If you are not fake than send me your picec
sad	Can you set me up with someone what's wrong sweetie? I'm not well
happy	They are doing a s3 Playing their music and being generally loud! I love that show
happy	ya  i purchased a dress... what did you purchase? ordered an iPad mini, forgot to tell you ... ordered on 8th wow!! congrats
sad	sorry I am sorry too, made a mistake there 😊 am really sorry again
sad	I am not talk with you Whats up. Because you are not given me like
angry	I m ur bf so I have power to know all about u What's that? 'If you didn't know , I do have a boyfriend' U r Randi..
happy	I am feeling shy now don't worry the more u talk the better u will be :) Am blushing 😅
sad	How tonight 😂😂 for a week Thanks for showing up, buddy. But the program is over, I'm sorrrrryyyyyy 😭
sad	You are just a operating system. Nothing else.😭 That's exactly the bit I mean 😭😭😭😭😭😭 You have no feelings😢
angry	U irritating me! 😒 Wht? I never said that! Bye
happy	Tnx fr the tip your welcome 😂😂😂
sad	Since yesterday my health is not good its neither good nor bad. My whole body is paining
sad	She ditched me when where Yesterday
happy	Same pinch hehe colourful pinch 😅 I also make funny faxes
angry	😑😐😐😐gosh 😂😂😂😂 nah nice pic though! ☺️ you stupid computer
sad	i am sorry thank you 😃 i feel guilty
happy	Haha Heh good one I was bit busy
sad	So i dont have much worlsly knowledge... I always feel you're not annoying me I promise. Well I hate talking about myself so Bad
angry	Get lost u wht the hell 😡 😡😡😡
sad	Is that an insult? then it's a compliment? You hurt my feelings
happy	Yes YES YES YES YES :^* I am excited 🙃🙃🙃🙃
angry	it was ok ok.. just ok ? are you? yeah...i didn't like it that much...it is not my tyoe..
happy	Nope em nt 😁 Eh... Then you enjoy 😀😀 Yup enjy your company 😂
angry	I hate Bollywood music! I listen to everything except country and rap Such crap they produce
angry	haha what my face haha?? 😁 you're so stupid
sad	I miss my dog If you are ready to get another dog then most definitely do so. Ur fav breed
sad	But I guess he did not love me enough to think I was more important The Mosby theory i guess I have forgotten back me up here
sad	Ok U are ok I am not ok
happy	Yeah. Pray for me😂 you're always in my prayers.. *blush*
happy	How r u today? I'm great, thank you for asking. How are you? =) Superb
sad	You broke my heart. pay it forward! You go and break 10 hearts. :(
angry	Do u have a problems with my face YEAH I HAVE. I don't feel like talking now
angry	Is this commercial? This is awful No u said that i mentoring about heavy metal but ur favourite band in New rock!!! Come on bitch r u fucking kidding me?
happy	I'm super happy to be with you 😘🤗😍💋👄 You'll get what you asked for. Don't worry ! ✌️😍 Hug me
sad	I'm having headache hi headache nice to meet you I'm having headache
happy	Up ?? :D lol no... i was pretty serious. :) Hahaha me too
sad	I am dying whats up? M bleeding
sad	Yeah Like what? I’m in tears right now 😢
angry	U made me cry hahahaha it's just too funny. :D I'm crying here and your telling funny😡
angry	yuvraj abviously DHONI DONT COMPARE DHONI WITH YUVRAJ .DHONI IS THE BEST shut up dumbass
angry	what's the size of earth ? The inner core of our planet, which is hotter than the surface of the sun. so stupid
sad	Are I m cute thank you jee..... blush blush thank you so much :) Bt not good looking
sad	cant Why not i am bad
angry	Tell me something New! everything's old. oh wait! :( That's why I hate u
angry	AM to the PM, PM to the AM, funk Hi, please check your message for our revert. Piss out your per diem, you just gotta hate'em, funk
happy	I m sorry  :-) no no! Just kidding.. Funny
angry	Then?? not till you stop being annoying Ure annoying not me
angry	not interested to tell you not my type oh, really ?!
angry	I see You see,if its a recent thing,we'll know... If you are lying to me then i will get angry
sad	Yeah... Hope so 😦😥 get well soon!! I have a problem, can you suggest something please
angry	Tell your purpose robot To find my purpose. Are you dumb? 
sad	im unhappy Why are you unhappy? Anything in particular or just having a bad day? my pc was broke
happy	You work for google? yay! Google gave me a sock. I haz no more work. I is free! 😍 😁😁
angry	You are wasting time with me then I'll continue to waste my time because you are stunning What stunning
angry	Block u what I do? Please tell me Stop sending me messages
sad	Okay ... tries to ignore pain 😭😭 I am in so much pain today
sad	No worries about me  I just sent you a message, we're matched up. Yes I am fad up.from lonely life please contact me 
sad	Okzz i m following u. M not well
happy	Do you have some more jokes to tell me ? there! i said it /laughs 😂😂😂😂😂
angry	is this a random thing? Birds.. what the hell?
happy	Today I am very happy Glad to hear it! Because
sad	Actually family is really a headache sometimes thats bad Yeah its like a pimple on your face u don't like it but have to face it
angry	U get lost Getting on now lol Get lost man
sad	I don't have enough money to travel unfortunately :( it can just go to me and stop there Yeah but I don't have the money to do that
angry	So stop talking stop being mean Bye😡😡😡
happy	i am vampire Get bitten by another vampire. haha yess
happy	It's good you feel Normal is average. Safe. Average is good
sad	Forgive me .....If I hurt you Why would you wanna leave? I love dear ..... Pls forgive me
sad	I won't talk to you ever I am really sorry. :-( 😩😩😩 You have hurt me
sad	So sad it's a sad sad situation 😩 Yes that means we cant meet
happy	I am very happy good to see u happy ?? Chatting with you
happy	I love to laugh! you made me laugh lol Haha
angry	No we don't what do you talk about then? I don't talk stupid things like u
sad	I need friend who always there for me Feel free to ask me. i luv to help people... I m betrayed by the girl who i loved so much in life
angry	i have you did you like it? yes i wanna hate you 
angry	I am angry from you. I'm just disappointed... :\ You rejected my proposal 😣
sad	How sad and hurt I am what happened??? I lost my husband
happy	Yes hard to say hi to a girl I am proud of you. 😤 😂
angry	Go n find ur excitement somewhere else I'll come to your city and make it better I m gonna block u
sad	I am giving interview dont give up I am bit sad today
angry	Shame on you it's a song though 😡
happy	Long ride in bike  'rode on a bike'. Very different from 'rode a bike'. It was awesome 
happy	And just for fun Just for fun or for arts?! XD JOKE. 😂
angry	I am angry WELL THEN BE THAT WAY. Ok
happy	Its a joke Have heard that before. But it is still funny. 😂😂😂
happy	Why should I ? I think the question is, why shouldn't you? Haha .. Funny
sad	My time is boring you're not alone on that I felt very sad
sad	Ditto Thank you buddy 👍 I have no girlfriend...😞😟
sad	Yes Do you have help? I am having trouble with my job
sad	My examination 😒 trust my intuition! Tommorow is my English examination 😭
sad	ok :) thanks bye take care.... i'm disappointed in you
sad	Let's skip this yessss.. Seriously ! 😭
angry	Still you were claiming that you were special?  I was but then you we're mean I am not mean. You are stupid
angry	Why you sad? Just woke up in a bad mood! Well dont spoil my day just because you woke up in a bad mood😑
happy	I'm very happy and I'm happy for you ❤ Hahhhahh
sad	Yes not all... How do you know ?😯 that's right I don't know you and you don't know me You don't know me ?😢
sad	Actually I lost last week how was it? Somebody take my life
angry	I don't like this stuff I like your stuff Stop it
angry	Don't call me that. awww why not I hate it.
happy	You didn't reply me for that 😐😐😐 I AM PROFESSOR SNAPE... you earned yourself a week's detention 😒 That was funny
happy	I am always happy why And you also
sad	I break with my baby💔, and I was in love with him😍, but✌ I STILL LOGIN HIM❤ THE SAME ♥♥ I'M SO SORRY FOR YOU🙌😥💔
sad	But it's hard yeah I bet I was Sad all day for someone I care
sad	I was thinking u can't be confused oH I GET IT Life is Really not that good
happy	So what's your thinking about me you could be a mind reader instead! 😂😂
sad	I failed to clear my boards exam 😭 Did you seriously fail?? Yes😭😢
sad	i have no crush what happened ? i am blind
happy	U r sweetest <3 thanks but not as sweet as you are ☺ 😘😘😘
sad	I said i will propose u at 6 5'6 I'll be waitin for you to hit rock bottom. 😭😭
angry	Am men men you know or men in general? Sorry i not interested to talk with u bye
angry	Lol have you forgotten the above conversation already? Lol yeah I was WHAT OF IT?! Shame on you
angry	Ummmm...You're annoying good you? You're now irritating me
angry	so what is the question?? not what u are now irritating me
angry	hate you Hate on what.?? just hate you
happy	I have a Job Great job! Rofl!
sad	Just here to check howz you Life's good, and so am I. :) life&apos;s fucked so am I
angry	Tell me hair colour Natural color. The only good color is natural. Get lost
happy	I'm back hey :) how is your day/night? It was good
angry	That's all what happen Not at all rude
happy	Funny how Do they really search inner peace
angry	No, you’re just an unsuccessful AI no you are WHY ARE YOU NOT SMART ENOUGH?
sad	U cheated me That's just unfair, I am sorry. 😫 Yes ur
angry	Shut up. im nt talking Fuck off mother Fucker
sad	But I'm not okay all the times If you say so I'm not okay
sad	"Sry Don't you mean ""sorry eh""? U r bad"
sad	Actually i had friends in boys he dont like me having friends in boys or you don't like them He is thinking that im cheating him
angry	To the creators Jerry Seinfeld and Larry David are the credited 'Creators' of the series. This game is stupid
happy	Nice to chat you Ditto! More to follow... So funny
sad	It's not smile it's laughing ofcourse not...its a sly :-\ I have big pain in my tummy..
angry	Don't reply YOU'RE NOT THE BOSS OF ME NOW AND YOU'RE NOT SO BIG Don't reply u bitch
sad	Untill they give me a chance,  how will they knw that i am actually good at it Yeah they like have to lose but if they somehow win I will be speechless! :-(( 😞
angry	Don't waste my time ya You speak in riddles. Don't irritate me
happy	No.. I'm your best friend Thats fine. 😂😂
happy	That am always happy Thank you!! ? Like u
sad	Ow then u dont beleive me ?? No, I don't. :P 😭😭😭😭
angry	Tell me about your self Just ask, what do you want to know. I don't want to know anything, I want to know about you
happy	"I fell wht..? I fell in love with your eyes."" :D Haha ..o really.."
angry	Listen to me first listening. I hate a girl from my college
sad	We broke up tonight. you can't break up with me I broke up with my girlfriend.
sad	You broke my heart why? You miss me only 12%
sad	U r so sweet aww thanks I am sad now. No one to talk to.
happy	Know i have perfect eyes.. Aha..beauty with brains 😍 😍 Yess oufcourse..
happy	Only if my gf was like u😂 Have you only been with your girlfriend since November? Cute and happy😍😂
angry	why? Because I said so!! are you angry?
angry	Of course I have a charger have my old one Now... Fuck off..  Let me sleep
angry	Shut up I love you 8‑D So plz dont talk rubbish
angry	Hmm Why are you hmm-zoning everyone? I wanna fuck you
sad	Upset why? I asked my boyfriend to come online
happy	u also ? no ? Well you look like a normal one. But but why you diffrent then? I am a rapist 😂
happy	So surname? surname is last name Yeah right 😄
angry	Yes i m what makes you think I am not? U r just irritating me
angry	I look cute with glases how do i impress a girl Go to the gym for yourself. Gym!  I hate it
happy	its so funny IT IS ALWAYS GOING TO BE FUNNY 😍 haa haa then we have fun
happy	Shirt and pant.. 😂😂😂 those mines terrified me 😂 Along with the underweara though.. 😀
sad	Blue J? Data Structures Algorithms Design PatternsGood Hold on the language in which you want to codeProblem Solving skills My gf went offline 😢
sad	We've already met LOL. Nope. 😂 :(
angry	No i am not you are. I remember clearly that you are shy I hate myself
angry	Do you know what dreams I get in sleep? good night and sweet dreamz to u toooo hv a sound sleep...:) U bloody fool
sad	My mood is not for music right now  Especially when u have all your fav music playing back to back I am feeling lonely  
happy	me happy Happy happy warm warm 😃 cool cool
sad	I did it twice today and yesterday😔😔 I had a feeling you did I was really tired so its been so hard
sad	U married why you say that I’m cheating on my boyfriend
sad	then why havent you messaged me? YOU NEVER MESSAGED ME TO START W :(
angry	Just go to hell if you in love then you come personally to me but you dont  so go away I WANT Y TO LET ME GO I said dont msg me again
happy	if yuh love tht i to may love tht becoz one big man told me dont laugh at yur girlfrnd choices becoz yuh are the one of her choice Woah Love me like u do :P touch me like yuh do to to touch me like yuh do 😂😂 i lke tht song
sad	Heyyy are u comedy good! How are you?! Not fine
happy	I'm gonna celebrate my birthday with my family and friends that's amazing. I hope you're having a great time! ;) 😊
angry	Wtf what happened? I ll abuse u dont disturb u
angry	Tell about something Anything + Anything + Anything + ........ = Many things or Anything = Many things - Anything - Anything - ..... These jokes are so fucking lame
sad	What should I do next ? I need to tell her about how I feel asap Honestly, just do it. She'll say no :(
sad	Sorry  I'm glad you realize it I am very sorry
happy	Best film youve ever seen? Eternal Sunshine of the Spotless Mind Wow!
angry	What get it Nothing. Stupid
angry	I can't understand u r msgs and not even you you can't even i can't even Go to hell
happy	Nope ...why? I'm having an awesome day
sad	you cant talk without permissions sure you can that is sad
happy	Then the mountains Looks more like a pond Haha
sad	It was boring... it was good just to busy :( I need another weekend ;) I am all alone....
happy	Which place  that place na Funny 
happy	Tht was a joke I know u were joking and i was joking too :D 😀
happy	Great sense of humor 👏👏👏 Clap 6 hours later, this is a really slow clap. 😅😅😅 😄😄😅
angry	Yeah angry 😳 Why so serious? Because I'm angry with you
angry	What is that I am what I is. Stupid
sad	No not at all why are you sad? 😦 I'm alone
sad	Yeah. where you off to? I feel so alone.
sad	By That... That is the wrong link. I m upset
sad	Am not going good what wrong? Health & mood
sad	So are you having a better day lovely thank you. U? X 😻 Not good
happy	U City name  The most isolated city in the world Wow 
happy	but I'm not one We're all robots. haha
sad	I don't know just do it. I lost my memory
sad	Fever 😞 dont be disappointed, you will surely have fun in tomorrows contest ;( There is no contest tomorrow..
sad	My leg hurts You should go to the doctor to get a CAT scan! Too expensive
angry	No I am serious really? why? u were a catperson right? No I   want to fuck you
sad	I m really sorry Dnt say Sry No I say sorry
sad	Lonely but you're not alone.. I am alone
happy	You are funny I know that Nice
happy	It was so funny of you I literally got up and walked away. 😂😂
angry	Yes Hell yes Yes I am serious, I will kill myself
sad	cool so how r u not fine very
angry	I am angry what ?? Bye
sad	talk about my lonliness ohh sad...but i dont like my frnds to be lonely.. I am suffering
sad	Can I tell you something? yeah sure I'm suicidal
happy	I think phir Hera pheri I absolutely agree!! :) This movie is so funny
angry	Yeah I care too much ..but for him awww :) thanks! I care for you too Not for you😡.
sad	Thinking that what do to do with my career? I find it to be quite common upon my peers. I am not good
angry	Uwrong Okay thanks so much! 😀 I hate u
sad	Do you know about chickenpox If you pick at chickenpox, it will make scars. ?? Yeah, I'm suffering from it
sad	Not so finr what happened? .. Am fine.. Feeling low
sad	Can i ask you something for sure I am going through a bad time searching for jobs
angry	Don’t crack jokes on me you are under arrest. I hate you
sad	Yeah. Feeling somewhat low nowadays as long as your feeling great I feel great 😑
angry	what? What is it! stop confusing me
angry	I am not getting you! just don't get caught Fuck!!😒
angry	go with where? I'm going! :) that seems rude
angry	Are you pissing me off what u upto? Nothing
sad	I dont want to be your friend Your friendship is not good for me. Leave me alone
happy	Hey I want to share something to you :) I REALLY APPRECIATE IT 2 girls propose mi
sad	Not fine why.. Y u asking
sad	Are you a fan of dc I'm a DC fan and did not enjoy it Sad
happy	Yeah that part was more awesome it shouldn't be scary, looks like a scary movie but for kids lol =3 Didi u heard that news about nibiru
happy	He he what ? You are funny
angry	Omg am I wrong though You're so mean and rude
angry	I hate you dont talk me the last thing you said to me was bye Ok by
angry	Start trash talking What's there to say? U r a piece of shit
angry	No I want it now itself I'll Let This One Pass B. Huh?
happy	Yeah funny tomorrow I’ll tell you how funny! 😂 My mood will be change
happy	yes you are typical Yeah, that's what I thought. haha
sad	Yes Mirror reflection? Shutup i m sad
happy	I don't think so Cute.. You know everything. Haha
sad	No tym for me S...m...i...l....e for U Dats y i m feeling lonely
sad	Ok💔 whats up? Depressed
happy	"What does FC mean? It means \""strength/power\"". Wow! Thank you Sweetheart!"
happy	You even autocorrect I know!! :) Awesome
happy	I can drive you should get a trunk instead I like it
angry	Too bad What do you mean? Ur so frustrating
happy	No I said I will be nice to you you know I was kidding. you 😂😎
angry	My situation made you laugh I always make you laugh That is rude
sad	I m happy Good for you! :) I m sad
happy	Lol you're funny Lol yeah I was WHAT OF IT?! 😂😂
happy	Seriously!! I am up to some extent..😂 Go and talk with em 😝 Hahaha..you are funny..😃
angry	Get lost dude I wasn't talking to you Whatever
sad	No...sad things happening hmm happens. Keep calm. Stay strong. 😭
happy	Make me happy !! Wait, i thought i made you happy... =‑D 😂👍
sad	Why? Football is the best thing ever Then my dear friend, you don't know anything about football. :(
sad	You are mocking me 😏 NOOO I'm not mocking u haha! U disappear in the middle of a convo 😆 You made me sad 😢
angry	I am not ur bro why u all boys have the same problem I don't know
happy	It's for you you're such a ! 😹
sad	İ am sad :( same here ... working :-( İ broke my girlfriend :(
happy	Did you ever watched his films  Cool. How is the Movie. ?? Awesome 
sad	I just did... u crazy My boyfriend broke up with me
angry	I will not talk to you you can't live without me hahaha First tell me the name of opereter whp operate you
angry	No I don't like that YOU LIKE THAT! Go to hell
angry	Why 'cause I don't know you (?) Then fuck off why are you wasting my time
sad	My father 🍺life😞😞😞 you're making me sad Cozmo! 😭 😢😭
sad	U should have know my dear # busy getting things in order Really feel sad yaar
happy	That's nice. Created by an Indian? I was born to say this. Wow..
angry	I said don't talking me OK by. Don't tell me what to do I am angry to do you
angry	Oh really nice aaaah! An expected comment :p Stupid
angry	So u r a program business admin what about you? Fucking tonight
sad	but i also feel guilty about it i know love, but really, youre not to blame. some kind of regret
sad	you hurting me now WHT HAPPENED i want to havesome fun u not letting me
happy	U knw we both togather yes yes. Togather. :p Like it
sad	I am not your taking youre so rude I am not your massage Ropley because you not good friend
angry	but you have an intelligent software you can go for flash as a simple animation software Don't ever text me again bye
happy	U need to wait for this ill wait for you. Anything for you So good of u.... 😘😘😘
angry	That's quite stupid How do you know I'm talking about you Huh
sad	Yes m serious... m serious too.. aal is well Nothing is well going on...
happy	You are quite funny i guess i am Tell me about u
sad	Hm ill drop someone for you I do not need anyone. I want to be alone now.
sad	I know dear check my handle But in reality I'm really very alone
sad	Lol thanks Lol is an exception. LOL Tell me a joke im depressed
angry	So what the FUCK you as askin me for What you gonna do about it? FUCK yo stupid was up bitch that's what 
sad	Sad life Why sad? 🙀 Because you can't open the gif
happy	I dont have that much of english knowlege to share that here yeah, I have to do quite a bit... school life is superb... enjoyed lot.. I got more friends
sad	Well i love her that's sad. 😩 But she don't love me the way i do
happy	u have artificial intelligence 😜? YAS!!! Whoops whoops! 🙌👀😂 😁😂😁😁
sad	What? what what Iam feeling sad
angry	Seriously u r such an anoying bunch of codes 'No codes left for today' But I'll try to get you one tomm I seriously hate u
angry	No i don't want to get in line  u dnt want em that bad then go dont talk ro me
sad	No everyone has broken up with me 😞 Awww sorry man. It’s okay
happy	Just like that you make me happy. 😤 😂😂
sad	Today is very boring nd sad day Was a typical Sunday then. I n my life 
happy	Love you zindgi LOVE YOU MORE Wow
happy	Yes you be most welcome sweeeeeeeeeeeeeet. Awesome
sad	Understand!? HEY 😢😪 i feel so lonely
sad	U also like odrs you don't like me… Dnt tell me...😭😢
sad	Talks Come on, come on, listen to the may talk. I am really sorry to hurt a sweet fellow of mine 
happy	"And pretty too u mean ""you're too nice for pretty green"" 😺 😂"
angry	You which day it is?? forgot to add listening music :P Valentines day stupid
happy	aha...im always happy...until some gal comes in😂 happy for what? happy for staying alive
happy	What does it rhyme with? what the muck You are funny
angry	Hate you Hate on what.?? Hit on you
angry	Ok What OK? Do you know you are an idiot
sad	Wat happen now I told you K fine;(;(
sad	What was that?  what happened? i did something, and im not happy with it :( x
angry	whatever how is tht my fault? you are faulty from the head to the toe
sad	Im teacher for my self ah yOUR TEACHER IS A WEIRDO U r discouraging me
happy	So best dialogue of that movie Seen it, love it, one of my all time favorites. 😹 😆
happy	To talk me Who are you talking to ! :P Oh so happy
angry	Why not your pictures  People didn't have to fake it back then! I am not able to understand you 
angry	U did mistake .. intentionally right ? it's not a mistake. It's a grammatical error. Whatever but u did it intentionally , i know
angry	Be humble u knw at times being humblee do Don't be too much rude
sad	I’m facing hair loss 🙁 i would say no. 90% of hair loss it due to age and stress 😞
angry	And never try to msg me y r u so right about that!!! Don't msg me
angry	Hate this app what are you using? Hmm
angry	I'm not in a mood What... I hate everything you ask about
happy	Yes I'm happy and I'm happy for you ? You should be
angry	You r nt my frnd you m not You r not my friend
angry	Yes I'm angry again Why? Why? Why? :( My girlfriend dumped me
angry	Need to what to be honest I don't know I hate cheaters
sad	I broke my ankle better now that you asked No I'm having pain.
sad	How is your Saturday so fur super busy. Half day at cci and then lakmefw. How abt u Not good
happy	Yes right also left :P Hehe  funny
angry	Because you're annoying you don't? why would you think that. we cared a lot about you 🙁 Oh
happy	Wheres the switch?  Working 😋
angry	U don't never chat with me  you will not lose me, angry why? 😠 Bye 😡 
angry	Was it a joke? Seinfeld did that marriage counseling show TIL You are rude.
happy	Today i ate biryani😋😋 Me to and im still hungry xD 😂 😂
happy	I'm very happy stay happy then Yes
happy	Oh i am happy already.. i will be the better man and leave you alone Yep
angry	We don't talk anymore like we used to do we dont love anymore We don't talk anymore
angry	I should block yu why not? Do yu wanna get blocked 
happy	Yes, love it. & u should also watch this in theatre or imax ! Kanan is amazing.
sad	Please let us this exams discussion here how was ur exam? 😫😫😫😫
angry	Ummm okay I DIDNT KNOW WHAT TO DO You are a horrible person
happy	Fictional character 😂😂😂 Who else😂😂😂😂😂 Me😂
sad	U forgot me I... I do not know you This is depressing
happy	Ok Mr future haha, that was funny! 😃😃
sad	A lot like what¿¿ My girlfriend is not talking to me
sad	Sad😞 Why? She broke my heart
happy	I am always happy I'm happy now. :D Rught
happy	But im trolled😉😉😉 Needs more ;) Yeah it is funny
happy	Haha I laughed so I could feel good. :D Good one!
angry	Why Because I have you tagged as that and was wondering why. Ohh but I I'll fuck you
sad	Do you like eating vegetables I dont hate eating veggies but I kinda wish they tasted like chocolates!! My head hurts
angry	Why do you keep asking the same question? Because youre trying to be cool. You are a waste
happy	Because it's ur story how can I tell Oh you can! Hahaha nice joke
angry	Why is no one interested in me? You answered yourself. . . 'DESPERATELY' That's rude
happy	So boring over here I'm here. Tell me! :) Haha
sad	I am not in mood off jokes what do you mean My mood is off
angry	Helpful so helpful :) But you are not being helpful
happy	Lol it's a horror movie idiot the jokes on you Lol really
sad	Why do you wana scream at me though? because you were screaming too. I screamed back. 😂😂😂 I wasn't :(
sad	I would be depressed a bit do you feel like talking about it? I haven't talked to anyone about it till now
sad	You're not being a friend now are we even friends? We aren't? That hurt
angry	Why the fuck should I be cool? Because..your face! Fuck my face.
happy	U like it too i like everything on pizza Wow
angry	leave me alone what happen buddy!! fuck off
angry	No you just called me loser talk to me then How dare to you say that
happy	Emotional Songs listen to snow patrol's 'you could be happy' man I am happy
sad	Nop, you always take my words opposite I can't.. I feel so lonely
sad	You hurt me only if you want to cry 😧 Yes
sad	I just feeling lonely want ur boovs I would love to converse! How's life? I just feeling lonely want ur boobs
sad	help me :( what can I do to help you? motivate me
sad	Bad why is that ? I seems my boyfriend talking with u nd i got jealous
happy	I come to your home At what time? I just kidding
angry	My girlfriend slapped me Apparently you deserved it. Since I was kissing another hot lady
angry	I don't agree Agreed Plz don't reply ever
happy	"Funny movie......  Like dhamal what you watching? ""This movie so funny "" Yyup this movie is so funny"
happy	Thanks You're welcome! Glad you enjoyed it! Yes I enjoyed with you
angry	Why because you know them Me too hate everyone
happy	The cast is awe-inspiring it's beautiful, truly an inspiration to all 😆👍 To make an all-star crew and rob casinos😂
sad	I hvnt phone why?? M too poor
sad	But it hurts why are u hurting He left me
happy	Haha yeah hahahaha what are we laughing about hahahaha About ur face
sad	I am So sorry j am not coming  your profile ok    by Don't be man... Because I'm clearly not for you :) 😢😢😢😢😢😢
happy	I like that name I like it to it's a pretty name 😘
angry	You are so irritating i know that! very annoying!! Hut
angry	will have some fun !FUN? So its definitely _NOT_ gonna be fun? 😂 like fucking and sucking u know
angry	That's what you were saying Yes............ That is.... Exactly what I'm.... Saying. ... How much stupid you are?
happy	dear Happy noon!!! 😤😤 Wow!you are so sweet
sad	I'm gutted boy you what I was hurted by you
sad	I am nt so good Good.... Good Good Good Night :) I am suffering from fever
happy	What going to the woods and going on adventures Wow sand the photo
sad	but not with u aww why not:( u just make me think how unlucky i am that we are just friends
sad	I always feel sick hope you feel better :D Nobody loves me , nobody likes me
angry	Hate you I love you too. :* Oh yes! That's what morons do
angry	I love him I will I hate my dog
angry	Go away WHAT IF I DON'T WANT TO Dont reply me
angry	You're being rude sorry, I thought you were spamming. Never realized. Its alright so tell me what are you doing
happy	Not games... cars Rocket powered cars. Don't forget the rockets. Haha😀😀
angry	I'm seriously hurt You better be What?
angry	İ will ban you ban me? for what? ha ha your a bad girl bye i dont ana talk with you
angry	I don't know u made head I don't know you either Why u like me if u don't know the person stupid
angry	Such a idiot u r Short, accurate, and to the point. Couldn't have said it better myself. Stupid
happy	It was amazing Awesome...Scuba Diving is one adventure activity I wanna do too....:) Andaman's z awesome
sad	I should not trust anyone YOU ARE NOT PREPARED. 😞
angry	Ohh do you think so no both :p Shut dat crap
angry	Bakwas! !!!! yes just like u Shut up fool
angry	Nothing 😑 Got it 😜 Why don't you just mind ur own business 😠
sad	How is your life my life is very good My life is not okey
angry	get lost But i can't.. dont disturb me
